PLAYER_ID,PLAYER_NAME,n_shots,actual_fg,mean_xfg,raw_delta,sigma2_within,weight,shrunk_delta,ci_lo,ci_hi
1630198,Isaiah Joe,36,0.4722222222222222,0.367291,0.10493121875656974,0.006300636279730149,0.37092116144823256,0.03892120953336541,-0.057278083595964646,0.26852368867645654
1628983,Shai Gilgeous-Alexander,126,0.5158730158730159,0.45843685,0.057436169139922666,0.0018324534819149556,0.6696777214853495,0.038463722880470556,-0.02948360734929641,0.13809845328981438
1642272,Jared McCain,33,0.5151515151515151,0.40541598,0.10973553314353479,0.007085043098863053,0.3439812135461146,0.03774696185984298,-0.05228456448424946,0.27263575724580064
1631114,Jalen Williams,26,0.6153846153846154,0.49401256,0.12137205096391535,0.008265699155231905,0.31008311784580467,0.03763542398223077,-0.041058912271490465,0.29382874108850954
1628386,Jarrett Allen,71,0.6619718309859155,0.5948996,0.06707223620213254,0.0029634321712591516,0.556269491878873,0.03731023875134002,-0.03960137973788758,0.15949587870231816
1628973,Jalen Brunson,202,0.48514851485148514,0.43799084,0.047157670601759794,0.0011544212174525437,0.7629252319636222,0.035977776782711676,-0.02299342126686974,0.11299303266782276
1642419,Jamison Battle,19,0.5789473684210527,0.42873374,0.15021363214442607,0.012149706441609813,0.23416846333815441,0.03517529541170305,-0.08064866614969153,0.3770163407843363
1630245,Ayo Dosunmu,92,0.5,0.4413447,0.05865529179573059,0.002528879277422207,0.5949838555912825,0.03489895166345551,-0.03141551885510916,0.15663110587502949
201144,Mike Conley,32,0.46875,0.36772227,0.1010277271270752,0.007199883460998535,0.34036203964948,0.034386003266122414,-0.08303678673692047,0.28418489140458403
1627741,Buddy Hield,5,0.8,0.39205045,0.4079495549201966,0.043378348350524905,0.07888623092423855,0.03218160279487496,-0.006678479909896851,0.7053102791309357
1631110,Jeremy Sochan,8,0.875,0.66934025,0.20565974712371826,0.021060338243842125,0.14994812276451838,0.03083829300942711,0.006829652935266499,0.39137635901570317
201142,Kevin Durant,12,0.5833333333333334,0.396875,0.18645833929379785,0.019752987556987338,0.15830140098599005,0.029516616335729277,-0.05331066356350978,0.4232277010257045
1629130,Duncan Robinson,98,0.42857142857142855,0.38244808,0.046123351369585286,0.0023153661341033644,0.6160499877731342,0.02841429004728899,-0.048561712780169075,0.14902964720920636
201935,James Harden,137,0.43795620437956206,0.39723146,0.04072474476194732,0.0016948962746396153,0.6867055317737892,0.027965907508104872,-0.044518626391561365,0.1138622691678087
